index,build,test_index,IODEPTH,SIZE,ENGINE,y_BANDWIDTH,run_index
214,Local,21,1,1024,libaio,94.57,4
215,Local,21,1,1024,libaio,94.21,5
216,Local,21,1,1024,libaio,94.26,6
217,Local,21,1,1024,libaio,93.85,7
218,Local,21,1,1024,libaio,94.73,8
219,Local,21,1,1024,libaio,93.95,9
220,Local,22,16,1024,libaio,1338.56,0
221,Local,22,16,1024,libaio,1336.81,1
222,Local,22,16,1024,libaio,1361.7,2
223,Local,22,16,1024,libaio,1358.09,3
224,Local,22,16,1024,libaio,1345.59,4
225,Local,22,16,1024,libaio,1356.29,5
226,Local,22,16,1024,libaio,1350.92,6
227,Local,22,16,1024,libaio,1340.31,7
228,Local,22,16,1024,libaio,1354.49,8
229,Local,22,16,1024,libaio,1340.31,9
230,Local,23,32,1024,libaio,2155.78,0
231,Local,23,32,1024,libaio,2183.36,1
232,Local,23,32,1024,libaio,2188.03,2
233,Local,23,32,1024,libaio,2164.9,3
234,Local,23,32,1024,libaio,2174.09,4
235,Local,23,32,1024,libaio,2178.72,5
236,Local,23,32,1024,libaio,2146.75,6
237,Local,23,32,1024,libaio,2169.49,7
238,Local,23,32,1024,libaio,2160.33,8
239,Local,23,32,1024,libaio,2160.33,9
